ORIGIN,DEST,CRS_ELAPSED_TIME
CLT,BZN,270.0
CLT,CAE,59.0
CLT,CAK,99.0
CLT,CHA,81.0
CLT,CHO,79.5
CLT,CHS,68.0
CLT,CID,138.0
CLT,CLE,98.0
CLT,CMH,89.0
CLT,CRW,77.0
CLT,CVG,91.0
CLT,DAB,99.0
CLT,DAL,165.0
CLT,DAY,99.0
CLT,DCA,85.0
CLT,DEN,224.0
CLT,DFW,177.0
CLT,DSM,150.0
CLT,DTW,109.0
CLT,ECP,108.0
CLT,EGE,234.0
CLT,ERI,110.0
CLT,EWN,74.0
CLT,EWR,116.0
CLT,EYW,137.0
CLT,FAY,62.0
CLT,FLL,121.0
CLT,FWA,113.0
CLT,GNV,97.0
CLT,GPT,125.0
CLT,GRB,149.0
CLT,GRR,112.0
CLT,GSO,57.0
CLT,GSP,55.0
CLT,HHH,74.0
CLT,HOU,165.0
CLT,HPN,124.0
CLT,HSV,95.0
CLT,IAD,89.0
CLT,IAH,169.0
CLT,ILM,63.0
CLT,IND,101.0
CLT,JAC,255.0
CLT,JAN,126.0
CLT,JAX,83.0
CLT,JFK,116.0
CLT,LAS,292.0
CLT,LAX,319.0
CLT,LEX,85.0
CLT,LFT,146.0
CLT,LGA,110.0
CLT,LIT,138.0
CLT,MCI,148.5
CLT,MCO,105.0
CLT,MDT,93.0
CLT,MDW,120.0
CLT,MEM,113.0
CLT,MHT,136.0
CLT,MIA,127.0
CLT,MKE,128.0
CLT,MLB,109.0
CLT,MLI,135.0
CLT,MOB,121.0
CLT,MSN,136.0
CLT,MSP,169.0
CLT,MSY,125.0
CLT,MVY,130.0
CLT,MYR,65.0
CLT,OAJ,71.0
CLT,OKC,170.0
CLT,OMA,163.0
CLT,ONT,309.0
CLT,ORD,133.0
CLT,ORF,76.0
CLT,PBI,113.0
CLT,PDX,329.0
CLT,PHF,82.0
CLT,PHL,102.0
CLT,PHX,275.0
CLT,PIA,131.0
CLT,PIT,86.0
CLT,PNS,112.0
CLT,PSP,307.0
CLT,PVD,121.0
CLT,PWM,139.0
CLT,RAP,219.0
CLT,RDU,58.0
CLT,RIC,72.0
CLT,ROC,110.0
CLT,RSW,116.0
CLT,SAN,311.0
CLT,SAT,182.0
CLT,SAV,75.0
CLT,SBN,120.0
CLT,SDF,92.0
CLT,SEA,347.0
CLT,SFO,337.0
CLT,SGF,147.0
CLT,SHV,153.0
CLT,SJU,215.0
CLT,SLC,268.0
CLT,SMF,326.0
CLT,SNA,319.0
CLT,SRQ,113.0
CLT,STL,122.0
CLT,STT,216.0
CLT,STX,220.0
CLT,SYR,112.0
CLT,TLH,97.0
CLT,TPA,104.0
CLT,TRI,68.0
CLT,TUL,156.0
CLT,TVC,135.0
CLT,TYS,70.0
CLT,VPS,105.0
CLT,XNA,149.0
CMH,ATL,99.0
CMH,AUS,180.0
CMH,BNA,85.0
CMH,BOS,122.0
CMH,BWI,80.0
CMH,CLT,95.0
CMH,DAL,155.0
CMH,DCA,82.0
CMH,DEN,195.0
CMH,DFW,176.0
CMH,DTW,67.0
CMH,EWR,112.0
CMH,FLL,158.0
CMH,HOU,170.0
CMH,IAD,82.0
CMH,IAH,175.0
CMH,JFK,118.0
CMH,LAS,266.0
CMH,LAX,301.0
CMH,LGA,107.0
CMH,MCI,115.0
CMH,MCO,140.0
CMH,MDW,75.0
CMH,MIA,162.0
CMH,MSN,87.5
CMH,MSP,126.0
CMH,MSY,138.5
CMH,MYR,85.0
CMH,ORD,93.0
CMH,PHL,93.0
CMH,PHX,260.0
CMH,RSW,145.0
CMH,SAN,290.0
CMH,SAT,174.0
CMH,SEA,307.0
CMH,SFO,304.0
CMH,SLC,243.0
CMH,SRQ,140.0
CMH,STL,90.0
CMH,TPA,135.0
CMI,DFW,141.0
CMI,ORD,68.0
CMX,ORD,105.0
COD,DEN,105.0
COS,ATL,175.0
COS,AZA,115.0
COS,BWI,205.0
COS,DAL,110.0
COS,DEN,60.0
COS,DFW,115.0
COS,HOU,135.0
COS,IAH,151.0
COS,LAS,120.0
COS,MDW,140.0
COS,MSP,131.0
COS,ORD,166.0
COS,PHX,115.0
COS,PIE,215.0
COS,SAN,145.0
COS,SAT,115.0
COS,SLC,117.0
COS,SNA,148.0
COU,BHM,93.0
COU,DEN,148.0
COU,DFW,110.0
COU,ORD,90.0
CPR,DEN,85.0
CRP,DEN,160.5
CRP,DFW,88.0
CRP,HOU,65.0
CRP,IAH,71.0
CRW,ATL,93.0
CRW,CLT,90.0
CRW,DCA,79.0
CRW,ORD,114.0
CVG,ATL,95.0
CVG,AUS,175.0
CVG,AZA,239.0
CVG,BNA,65.0
CVG,BOS,134.0
CVG,BWI,85.0
CVG,CHS,96.0
CVG,CLT,96.0
CVG,DCA,96.0
CVG,DEN,186.0
CVG,DFW,157.0
CVG,DTW,74.0
CVG,EWR,123.0
CVG,EYW,154.0
CVG,FLL,152.0
CVG,GUF,121.0
CVG,IAD,94.0
CVG,IAH,161.0
CVG,JAX,110.0
CVG,JFK,127.0
CVG,LAS,256.0
CVG,LAX,287.0
CVG,LGA,117.0
CVG,MCO,133.0
CVG,MDW,70.0
CVG,MIA,158.0
CVG,MLB,130.0
CVG,MSP,122.0
CVG,MSY,131.0
CVG,MYR,90.0
CVG,ORD,91.0
CVG,ORF,92.0
CVG,PBI,150.0
CVG,PDX,281.0
CVG,PGD,140.0
CVG,PHL,106.0
CVG,PHX,254.0
CVG,PIE,128.0
CVG,RDU,88.0
CVG,RSW,146.0
CVG,SAV,96.0
CVG,SEA,300.0
CVG,SFB,123.0
CVG,SLC,229.0
CVG,SRQ,134.0
CVG,TPA,133.0
CVG,VPS,110.0
CWA,ORD,86.0
CYS,DEN,53.0
DAB,ATL,90.0
DAB,BOS,176.0
DAB,CLT,107.0
DAB,DCA,129.0
DAB,DFW,188.0
DAB,DTW,168.0
DAB,JFK,148.0
DAB,LGA,170.0
DAL,ABQ,110.0
DAL,AMA,80.0
DAL,ATL,124.0
DAL,AUS,60.0
DAL,BHM,95.0
DAL,BNA,105.0
DAL,BOI,185.0
DAL,BOS,220.0
DAL,BUF,175.0
DAL,BUR,205.0
DAL,BWI,175.0
DAL,BZN,185.0
DAL,CHS,145.0
DAL,CLT,150.0
DAL,CMH,135.0
DAL,COS,115.0
DAL,DCA,170.0
DAL,DEN,125.0
DAL,ECP,110.0
DAL,ELP,105.0
DAL,FAT,195.0
DAL,FLL,160.0
DAL,GEG,215.0
DAL,HDN,150.0
DAL,HOU,70.0
DAL,HRL,90.0
DAL,IND,120.0
DAL,JAX,130.0
DAL,LAS,180.0
DAL,LAX,205.0
DAL,LBB,75.0
DAL,LGA,195.0
DAL,LGB,200.0
DAL,LIT,70.0
DAL,MAF,75.0
DAL,MCI,90.0
DAL,MCO,155.0
DAL,MDW,130.0
DAL,MEM,85.0
DAL,MIA,165.0
DAL,MKE,140.0
DAL,MSP,135.0
DAL,MSY,85.0
DAL,MTJ,140.0
DAL,MYR,150.0
DAL,OAK,230.0
DAL,OMA,105.0
DAL,ONT,195.0
DAL,ORD,145.0
DAL,ORF,170.0
DAL,PDX,235.0
DAL,PHL,190.0
DAL,PHX,160.0
DAL,PIT,155.0
DAL,PNS,100.0
DAL,PSP,195.0
DAL,PVD,210.0
DAL,RDU,150.0
DAL,RNO,205.0
DAL,RSW,145.0
DAL,SAN,190.0
DAL,SAT,70.0
DAL,SAV,135.0
DAL,SDF,120.0
DAL,SEA,255.0
DAL,SJC,225.0
DAL,SLC,170.0
DAL,SMF,225.0
DAL,SNA,200.0
DAL,SRQ,135.0
DAL,STL,105.0
DAL,TPA,140.0
DAL,TUL,65.0
DAL,TUS,150.0
DAL,VPS,110.0
DAY,ATL,105.0
DAY,CLT,104.0
DAY,DCA,92.0
DAY,DEN,210.0
DAY,DFW,162.0
DAY,LGA,112.0
DAY,ORD,89.0
DAY,PGD,145.0
DAY,PHL,100.0
DAY,PIE,132.0
DAY,SFB,127.0
DCA,ACK,96.0
DCA,AGS,105.0
DCA,ALB,90.0
DCA,ATL,120.0
DCA,AUS,215.0
DCA,AVL,97.0
DCA,BDL,85.0
DCA,BGR,113.0
DCA,BHM,133.0
DCA,BNA,122.0
DCA,BOS,98.0
DCA,BTR,178.0
DCA,BTV,104.0
DCA,BUF,82.0
DCA,CAE,101.0
DCA,CAK,83.0
DCA,CHA,117.0
DCA,CHS,109.0
DCA,CID,149.0
DCA,CLE,89.5
DCA,CLT,97.0
DCA,CMH,90.0
DCA,CRW,75.5
DCA,CVG,105.0
DCA,DAB,147.0
DCA,DAL,200.0
DCA,DAY,99.0
DCA,DEN,248.0
DCA,DFW,215.0
DCA,DSM,170.0
DCA,DTW,102.0
DCA,ECP,144.0
DCA,EWR,82.0
DCA,EYW,187.0
DCA,FLL,160.0
DCA,GRB,149.5
DCA,GRR,112.0
DCA,GSO,81.0
DCA,GSP,101.0
DCA,HHH,128.0
DCA,HOU,205.0
DCA,HPN,80.0
DCA,HSV,125.0
DCA,HYA,92.0
DCA,IAH,211.0
DCA,ICT,196.0
DCA,ILM,87.0
DCA,IND,117.0
DCA,JAN,161.0
DCA,JAX,127.0
DCA,JFK,83.0
DCA,LAN,109.0
DCA,LAS,310.0
DCA,LAX,350.0
DCA,LEX,95.0
DCA,LGA,79.0
DCA,LIT,168.0
DCA,MCI,170.0
DCA,MCO,146.0
DCA,MDW,125.0
DCA,MEM,151.0
DCA,MGM,129.0
DCA,MHT,100.0
DCA,MIA,168.0
DCA,MKE,130.0
DCA,MSN,139.0
DCA,MSP,169.0
DCA,MSY,171.0
DCA,MVY,90.0
DCA,MYR,94.0
DCA,OKC,195.0
DCA,OMA,175.0
DCA,ORD,137.0
DCA,ORF,62.0
DCA,PBI,158.0
DCA,PDX,350.0
DCA,PHL,65.0
DCA,PHX,304.0
DCA,PIT,72.0
DCA,PNS,154.0
DCA,PVD,88.0
DCA,PWM,102.0
DCA,RDU,78.0
DCA,ROC,87.0
DCA,RSW,166.0
DCA,SAN,333.0
DCA,SAT,219.0
DCA,SAV,117.0
DCA,SBN,121.0
DCA,SDF,115.0
DCA,SEA,358.0
DCA,SFO,367.0
DCA,SJU,230.0
DCA,SLC,289.0
DCA,SRQ,162.0
DCA,STL,140.0
DCA,SYR,84.0
DCA,TLH,144.0
DCA,TPA,150.0
DCA,TUL,180.0
DCA,TVC,122.0
DCA,TYS,107.0
DCA,VPS,160.0
DCA,XNA,178.0
DDC,DEN,87.0
DEC,ORD,70.0
DEN,ABE,210.0
DEN,ABQ,83.0
DEN,ACV,185.0
DEN,ALB,210.0
DEN,AMA,89.0
DEN,ANC,337.0
DEN,ASE,61.0
DEN,ATL,178.0
DEN,ATW,150.0
DEN,ATY,104.0
DEN,AUS,133.0
DEN,AVL,187.0
DEN,BDL,226.0
DEN,BFF,56.0
DEN,BFL,164.0
DEN,BHM,171.0
DEN,BIH,158.0
DEN,BIL,98.0
DEN,BIS,109.0
DEN,BNA,155.0
DEN,BOI,121.0
DEN,BOS,238.0
DEN,BTM,124.0
DEN,BTV,221.0
DEN,BUF,185.0
DEN,BUR,150.0
DEN,BWI,205.0
DEN,BZN,106.0
DEN,CHS,199.0
DEN,CID,116.0
DEN,CLE,175.0
DEN,CLT,197.0
DEN,CMH,165.0
DEN,COD,100.0
DEN,COS,54.0
DEN,COU,124.0
DEN,CPR,72.0
DEN,CRP,152.0
DEN,CVG,163.0
DEN,CYS,46.0
DEN,DAL,115.0
DEN,DAY,171.0
DEN,DCA,205.0
DEN,DDC,74.0
DEN,DFW,124.0
DEN,DIK,104.0
DEN,DRO,79.0
DEN,DSM,107.0
DEN,DTW,169.0
DEN,DVL,125.0
DEN,EAR,76.0
DEN,ECP,175.0
DEN,EGE,56.0
DEN,ELP,110.0
DEN,EUG,167.0
DEN,EWR,224.0
DEN,FAI,336.0
DEN,FAR,119.0
DEN,FAT,159.0
DEN,FCA,139.0
DEN,FLL,235.0
DEN,FMN,80.0
DEN,FSD,102.0
DEN,GCC,80.0
DEN,GEG,144.0
DEN,GJT,70.0
DEN,GRB,143.0
DEN,GRR,153.0
DEN,GSO,200.0
DEN,GSP,185.0
DEN,GTF,125.0
DEN,GUC,68.0
DEN,HDN,60.0
DEN,HLN,122.0
DEN,HNL,445.0
DEN,HOB,104.0
DEN,HOU,145.0
DEN,HRL,164.0
DEN,HSV,169.0
DEN,HYS,75.0
DEN,IAD,201.0
DEN,IAH,150.0
DEN,ICT,91.0
DEN,IDA,106.0
DEN,ILM,216.0
DEN,IND,148.0
DEN,JAC,94.0
DEN,JAX,200.0
DEN,JFK,232.5
DEN,JLN,108.0
DEN,JMS,114.0
DEN,KOA,438.0
DEN,LAR,57.0
DEN,LAS,122.0
DEN,LAX,155.0
DEN,LBB,100.0
DEN,LBF,65.0
DEN,LBL,74.0
DEN,LEX,168.0
DEN,LGA,225.0
DEN,LGB,150.0
DEN,LIH,466.0
DEN,LIT,132.0
DEN,LNK,93.0
DEN,LWS,151.0
DEN,MAF,113.0
DEN,MCI,100.0
DEN,MCO,220.0
DEN,MDW,140.0
DEN,MEM,140.0
DEN,MFR,168.0
DEN,MIA,236.0
DEN,MKE,140.0
DEN,MLI,134.0
DEN,MOT,122.0
DEN,MRY,175.0
DEN,MSN,132.0
DEN,MSO,132.0
DEN,MSP,120.0
DEN,MSY,158.0
DEN,MTJ,65.0
DEN,MYR,195.0
DEN,OAK,160.0
DEN,OGG,434.0
DEN,OKC,101.0
DEN,OMA,90.0
DEN,ONT,140.0
DEN,ORD,155.0
DEN,ORF,210.0
DEN,OTH,185.0
DEN,PAE,183.0
DEN,PBI,229.0
DEN,PDX,165.0
DEN,PHL,216.0
DEN,PHX,120.0
DEN,PIA,133.0
DEN,PIR,89.0
DEN,PIT,181.0
DEN,PNS,172.0
DEN,PRC,114.0
DEN,PSC,159.0
DEN,PSP,144.0
DEN,PVD,230.0
DEN,PWM,235.0
DEN,RAP,80.0
DEN,RDD,169.0
DEN,RDM,158.0
DEN,RDU,200.0
DEN,RIC,200.0
DEN,RIW,77.0
DEN,RKS,71.0
DEN,RNO,145.0
DEN,RSW,223.0
DEN,SAF,81.0
DEN,SAN,146.0
DEN,SAT,132.0
DEN,SAV,200.0
DEN,SBA,156.0
DEN,SBP,170.0
DEN,SCK,153.0
DEN,SDF,157.0
DEN,SEA,181.0
DEN,SFO,167.0
DEN,SGF,117.0
DEN,SGU,112.0
DEN,SHR,86.0
DEN,SHV,142.0
DEN,SJC,160.0
DEN,SJU,340.0
DEN,SLC,95.0
DEN,SLN,84.0
DEN,SMF,155.0
DEN,SNA,149.0
DEN,SRQ,205.0
DEN,STL,125.0
DEN,SUN,124.0
DEN,SUX,97.0
DEN,SYR,205.0
DEN,TPA,210.0
DEN,TUL,104.0
DEN,TUS,125.0
DEN,TVC,159.0
DEN,TYS,176.0
DEN,WYS,112.0
DEN,XNA,115.0
DEN,XWA,115.0
DFW,ABI,56.0
DFW,ABQ,113.0
DFW,ACT,51.0
DFW,AEX,76.0
DFW,AGS,147.0
DFW,ALB,199.0
DFW,AMA,79.0
DFW,ANC,411.0
DFW,ASE,155.0
DFW,ATL,131.0
DFW,ATW,153.0
DFW,AUS,66.0
DFW,AVL,137.0
DFW,BDL,209.0
DFW,BFL,204.0
DFW,BHM,109.0
DFW,BIL,175.0
DFW,BIS,159.0
DFW,BMI,121.0
DFW,BNA,112.0
DFW,BOI,204.0
DFW,BOS,224.0
DFW,BPT,87.0
DFW,BRO,101.0
DFW,BTR,88.0
DFW,BUF,177.0
DFW,BUR,207.0
DFW,BWI,181.0
DFW,BZN,192.0
DFW,CAE,143.0
DFW,CHA,126.0
DFW,CHS,153.0
DFW,CID,124.0
DFW,CLE,159.0
DFW,CLL,62.0
DFW,CLT,155.0
DFW,CMH,148.0
DFW,CMI,123.0
DFW,COS,123.0
DFW,COU,99.0
DFW,CRP,84.0
DFW,CVG,136.0
DFW,DAB,151.0
DFW,DAY,144.0
DFW,DCA,175.0
DFW,DEN,132.0
DFW,DRO,133.0
DFW,DSM,115.0
DFW,DTW,159.0
DFW,ECP,119.0
DFW,EGE,141.0
DFW,ELP,106.0
DFW,EUG,249.0
DFW,EVV,114.0
DFW,EWR,207.0
DFW,EYW,168.0
DFW,FAR,161.0
DFW,FAT,209.0
DFW,FCA,214.0
DFW,FLG,159.0
DFW,FLL,169.0
DFW,FSD,130.0
DFW,FSM,68.0
DFW,FWA,144.0
DFW,GCK,92.0
DFW,GEG,224.0
DFW,GGG,58.0
DFW,GJT,146.0
DFW,GNV,147.0
DFW,GPT,100.0
DFW,GRI,118.0
DFW,GRK,54.0
DFW,GRR,146.0
DFW,GSO,152.0
DFW,GSP,137.0
DFW,GTR,97.0
DFW,GUC,141.0
DFW,HDN,162.0
DFW,HNL,496.0
DFW,HOU,77.0
DFW,HRL,93.0
DFW,HSV,112.0
DFW,IAD,177.0
DFW,IAH,76.0
DFW,ICT,85.0
DFW,IDA,189.0
DFW,ILM,167.0
DFW,IND,130.0
DFW,JAC,177.0
DFW,JAN,90.0
DFW,JAX,142.0
DFW,JFK,219.0
DFW,KOA,489.0
DFW,LAS,179.0
DFW,LAW,62.0
DFW,LAX,204.0
DFW,LBB,73.0
DFW,LCH,81.0
DFW,LEX,133.0
DFW,LFT,85.0
DFW,LGA,205.0
DFW,LIT,79.0
DFW,LRD,88.0
DFW,MAF,79.0
DFW,MCI,97.0
DFW,MCO,159.0
DFW,MDT,179.0
DFW,MDW,141.0
DFW,MEM,93.0
DFW,MFE,97.0
DFW,MGM,113.0
DFW,MHK,94.0
DFW,MIA,173.0
DFW,MKE,139.0
DFW,MLI,124.0
DFW,MLU,75.0
DFW,MOB,105.0
DFW,MRY,221.0
DFW,MSN,135.0
DFW,MSO,214.0
DFW,MSP,148.0
DFW,MSY,89.0
DFW,MTJ,138.0
DFW,MYR,158.0
DFW,OGG,487.0
DFW,OKC,63.0
DFW,OMA,111.0
DFW,ONT,193.0
DFW,ORD,149.0
DFW,ORF,176.0
DFW,PBI,167.0
DFW,PDX,244.0
DFW,PHL,193.0
DFW,PHX,159.0
DFW,PIA,123.0
DFW,PIT,161.0
DFW,PNS,107.0
DFW,PSP,192.0
DFW,PVU,172.0
DFW,PWM,236.0
DFW,RAP,143.0
DFW,RDM,223.0
DFW,RDU,163.0
DFW,RIC,171.0
DFW,RNO,214.0
DFW,ROW,100.0
DFW,RSW,156.0
DFW,SAF,118.0
DFW,SAN,189.0
DFW,SAT,70.0
DFW,SAV,140.0
DFW,SBA,212.0
DFW,SBN,150.0
DFW,SBP,218.0
DFW,SDF,128.0
DFW,SEA,264.0
DFW,SFO,232.0
DFW,SGF,86.0
DFW,SGU,179.0
DFW,SHV,66.0
DFW,SJC,228.0
DFW,SJT,75.0
DFW,SJU,275.0
DFW,SLC,169.0
DFW,SMF,223.0
DFW,SNA,203.0
DFW,SPS,66.0
DFW,SRQ,149.0
DFW,STL,107.0
DFW,STS,231.0
DFW,STT,295.0
DFW,SWO,78.0
DFW,SYR,188.0
DFW,TLH,131.0
DFW,TPA,148.0
DFW,TRI,141.0
DFW,TUL,71.0
DFW,TUS,146.0
DFW,TVC,166.0
DFW,TXK,63.0
DFW,TYR,52.0
DFW,TYS,129.0
DFW,VPS,118.0
DFW,XNA,76.0
DFW,YUM,185.0
DHN,ATL,72.0
DIK,DEN,121.0
DLG,ANC,67.0
DLH,MSP,69.0
DLH,ORD,113.0
DRO,DEN,88.0
DRO,DFW,128.0
DRO,PHX,92.0
DSM,ATL,132.0
DSM,AUS,135.0
DSM,AZA,185.0
DSM,BNA,97.0
DSM,BOS,175.0
DSM,CLT,142.0
DSM,DCA,149.0
DSM,DEN,125.0
DSM,DFW,128.0
DSM,DTW,111.0
DSM,EWR,150.0
DSM,FLL,191.0
DSM,GUF,146.0
DSM,HOU,146.0
DSM,IAH,155.0
DSM,JAX,157.0
DSM,LAS,191.0
DSM,LAX,241.0
DSM,LGA,160.0
DSM,MCO,181.0
DSM,MIA,202.0
DSM,MSP,78.0
DSM,ORD,92.0
DSM,PDX,218.0
DSM,PGD,180.0
DSM,PHL,157.0
DSM,PHX,193.0
DSM,PIE,165.0
DSM,RSW,184.0
DSM,SAN,216.0
DSM,SFB,165.0
DSM,SNA,226.0
DSM,SRQ,168.0
DSM,STL,65.0
DSM,VPS,141.5
DTW,ABQ,215.5
DTW,AGS,109.0
DTW,ALB,96.0
DTW,ANC,417.0
DTW,APN,69.0
DTW,ATL,125.0
DTW,ATW,85.0
DTW,AUS,191.0
DTW,AZO,56.0
DTW,BDL,101.0
DTW,BGM,84.0
DTW,BGR,124.0
DTW,BHM,118.0
DTW,BNA,98.0
DTW,BOS,117.0
DTW,BTV,106.0
DTW,BUF,71.0
DTW,BWI,90.0
DTW,BZN,218.0
DTW,CHA,110.0
DTW,CHS,127.0
DTW,CIU,79.0
DTW,CLE,55.0
DTW,CLT,115.0
DTW,CMH,65.0
DTW,CVG,74.0
DTW,DAB,170.0
DTW,DCA,95.0
DTW,DEN,192.0
DTW,DFW,180.0
DTW,DSM,125.0
DTW,ELM,78.0
DTW,ESC,84.0
DTW,EWR,105.0
DTW,FLL,184.0
DTW,FWA,58.0
DTW,GRB,82.0
DTW,GRR,56.0
DTW,GSO,102.0
DTW,GSP,105.0
DTW,HNL,584.0
DTW,HPN,103.0
DTW,HSV,115.0
DTW,IAD,91.0
DTW,IAH,189.0
DTW,IMT,86.0
DTW,IND,73.0
DTW,JAX,137.0
DTW,JFK,113.0
DTW,LAN,49.0
DTW,LAS,266.0
DTW,LAX,299.0
DTW,LEX,79.0
DTW,LGA,107.0
DTW,LNK,125.0
DTW,MBS,54.0
DTW,MCI,123.0
DTW,MCO,163.0
DTW,MDT,85.0
DTW,MDW,73.0
DTW,MEM,119.0
DTW,MIA,185.0
DTW,MKE,74.0
DTW,MQT,92.0
DTW,MSN,79.0
DTW,MSP,114.0
DTW,MSY,153.0
DTW,MYR,114.0
DTW,OKC,144.0
DTW,OMA,128.0
DTW,ORD,90.0
DTW,ORF,106.0
DTW,PBI,177.0
DTW,PDX,283.0
DTW,PHL,99.0
DTW,PHX,259.0
DTW,PIT,70.0
DTW,PLN,75.0
DTW,PNS,135.0
DTW,PVD,113.0
DTW,PWM,113.0
DTW,RDU,102.0
DTW,RIC,101.0
DTW,ROC,80.0
DTW,RSW,172.0
DTW,SAN,288.0
DTW,SAT,192.0
DTW,SAV,129.0
DTW,SBN,62.0
DTW,SDF,84.0
DTW,SEA,300.0
DTW,SFO,308.0
DTW,SJC,291.0
DTW,SJU,264.0
DTW,SLC,238.0
DTW,SMF,293.0
DTW,SNA,296.0
DTW,SRQ,172.0
DTW,STL,100.0
DTW,SYR,82.0
DTW,TPA,159.0
DTW,TVC,69.0
DTW,VPS,141.0
DTW,XNA,123.0
DVL,DEN,135.0
DVL,JMS,52.0
EAR,DEN,87.0
EAU,ORD,87.0
ECP,ATL,73.0
ECP,AUS,132.0
ECP,BNA,85.0
ECP,BWI,130.0
ECP,CLT,104.0
ECP,DAL,125.0
ECP,DCA,133.0
ECP,DEN,210.0
ECP,DFW,137.0
ECP,HOU,115.0
ECP,IAH,131.0
ECP,IND,115.0
ECP,MCI,135.0
ECP,MDW,135.0
ECP,ORD,157.0
ECP,PHL,154.0
ECP,STL,110.0
EGE,ATL,191.0
EGE,CLT,217.0
EGE,DEN,75.0
EGE,DFW,131.0
EGE,EWR,243.0
EGE,IAD,213.0
EGE,IAH,160.0
EGE,JFK,248.5
EGE,LAX,153.0
EGE,MIA,254.0
EGE,MSP,144.0
EGE,ORD,173.0
EGE,PHX,118.0
EGE,SAN,155.0
EGE,SEA,193.0
EGE,SFO,175.0
EKO,SLC,65.0
ELM,DTW,86.0
ELM,PGD,175.0
ELM,PIE,162.0
ELM,SFB,155.0
ELM,SRQ,170.0
ELP,ATL,179.0
ELP,AUS,95.0
ELP,BNA,165.0
ELP,DAL,105.0
ELP,DEN,113.0
ELP,DFW,109.0
ELP,HOU,110.0
ELP,IAH,121.0
ELP,LAS,115.0
ELP,LAX,135.0
ELP,LGB,120.0
ELP,MCO,225.0
ELP,MDW,180.0
ELP,ORD,194.0
ELP,PHX,85.0
ELP,SAN,115.0
ELP,SAT,85.0
ERI,CLT,120.0
ESC,DTW,79.0
ESC,MSP,82.0
EUG,AZA,151.0
EUG,BUR,144.0
EUG,DEN,157.0
EUG,DFW,223.0
EUG,IND,251.0
EUG,LAS,120.0
EUG,LAX,139.0
EUG,MDT,301.0
EUG,MIA,340.0
EUG,MSN,221.5
EUG,OAK,90.0
EUG,OKC,200.0
EUG,PDX,53.5
EUG,PHX,150.0
EUG,SAN,149.0
EUG,SEA,81.0
EUG,SFO,98.0
EUG,SJC,95.0
EUG,SLC,116.0
EUG,SMF,80.0
EUG,SNA,130.0
EVV,ATL,92.0
EVV,DFW,136.0
EVV,ORD,104.0
EVV,PIE,120.0
EVV,SFB,116.0
EVV,VPS,95.0
EWN,CLT,84.0
EWR,ALB,73.0
EWR,ANC,469.0
EWR,ATL,151.0
EWR,ATW,140.0
EWR,AUS,252.0
EWR,AVL,120.0
EWR,BGR,98.0
EWR,BHM,153.0
EWR,BNA,153.0
EWR,BOS,79.0
EWR,BQN,240.0
EWR,BTV,83.0
EWR,BUF,92.0
EWR,BZN,289.0
EWR,CAE,118.0
EWR,CHA,139.5
EWR,CHS,131.0
EWR,CLE,105.0
EWR,CLT,126.0
EWR,CMH,119.0
EWR,CVG,137.0
EWR,DCA,92.0
EWR,DEN,265.0
EWR,DFW,244.0
EWR,DSM,175.0
EWR,DTW,120.0
EWR,EGE,291.0
EWR,EYW,209.0
EWR,FLL,190.0
EWR,FNT,99.0
EWR,GRR,139.0
EWR,GSO,107.0
EWR,GSP,128.0
EWR,HDN,284.5
EWR,HHH,139.0
EWR,HNL,685.0
EWR,IAD,83.0
EWR,IAH,242.0
EWR,ILM,113.0
EWR,IND,140.0
EWR,ITH,88.0
EWR,JAC,300.0
EWR,JAX,157.0
EWR,LAS,341.0
EWR,LAX,365.0
EWR,MCI,195.0
EWR,MCO,176.0
EWR,MDW,149.0
EWR,MEM,183.0
EWR,MIA,194.0
EWR,MKE,156.0
EWR,MSN,162.0
EWR,MSP,185.5
EWR,MSY,206.0
EWR,MTJ,305.0
EWR,MYR,120.0
EWR,OGG,678.0
EWR,OMA,194.0
EWR,ORD,161.0
EWR,ORF,91.0
EWR,PBI,183.0
EWR,PDX,366.0
EWR,PHX,330.0
EWR,PIT,95.0
EWR,PSP,377.0
EWR,PVD,70.0
EWR,PWM,87.0
EWR,RDU,104.0
EWR,RIC,95.0
EWR,RNO,370.0
EWR,ROC,84.0
EWR,RSW,191.0
EWR,SAN,365.0
EWR,SAT,258.0
EWR,SAV,144.0
EWR,SBN,129.0
EWR,SDF,148.0
EWR,SEA,372.0
EWR,SFO,382.0
EWR,SJU,239.0
EWR,SLC,312.0
EWR,SMF,378.0
EWR,SNA,374.0
EWR,SRQ,186.0
EWR,STL,176.0
EWR,STT,240.0
EWR,SYR,81.0
EWR,TPA,182.0
EWR,TYS,120.0
EWR,VPS,170.0
EWR,XNA,213.0
EYW,ATL,123.0
EYW,AVL,124.0
EYW,BNA,145.0
EYW,BOS,214.0
EYW,CLT,141.0
EYW,CVG,161.0
EYW,DCA,170.0
EYW,DFW,196.0
EYW,EWR,196.0
EYW,FLL,60.0
EYW,IAD,160.0
EYW,IND,171.0
EYW,LGA,191.0
EYW,MIA,50.0
EYW,ORD,217.0
EYW,PHL,183.0
EYW,PIE,62.0
EYW,PIT,166.0
EYW,SFB,69.0
EYW,TYS,135.0
FAI,ANC,67.0
FAI,DEN,315.0
FAI,MSP,312.0
FAI,ORD,364.0
FAI,SEA,223.0
FAI,SLC,285.0
FAR,ATL,180.0
